City,Code
 עין צורים,6
 עין צורים,6
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עכו,2
 עלומים,6
 עלי,7
 עלי,7
 עלי,7
 עלי,7
 עלי,7
 עלי,7
 עלי,7
 עלי,7
 עלי,7
 עלי זהב,7
 עלי זהב,7
 עמנואל,7
 ענב,7
 ענב,7
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפולה,2
 עפרה,7
 עפרה,7
 עפרה,7
 עפרה,7
 עפרה,7
 עפרה,7
 בית אריה,7
 בית אריה,7
 עץ אפרים,7
 עץ אפרים,7
 ערד,6
 ערד,6
 ערד,6
 ערד,6
 ערד,6
 ערד,6
 עשהאל,7
 עשרת,4
 עתלית,3
 עתלית,3
 עתלית,3
 עתניאל,7
 עתניאל,7
 עתניאל,7
 עתניאל,7
 עתניאל,7
 פדואל,7
 פדואל,7
 פדואל,7
 פורת,4
 פורת,4
 פורת,4
 פלמחים,4
 פני קדם,7
 פסגות,7
 פסגות,7
 פסגות,7
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 פרדס חנה כרכור,3
 קריית מלאכי,6
 פרדס חנה כרכור,3
 פרדסייה,5
 פרדסייה,5
 פרדסייה,5
 פרדסייה,5
 פרדסייה,5
 פרדסייה,5
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 עפולה,2
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 מודיעין,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 פתח תקווה,4
 לוד,4
 צופים,7
 צופים,7
 צופים,7
 צור הדסה,1
 צור הדסה,1
 צור הדסה,1
 צור הדסה,1
 צור הדסה,1
 כוכב יאיר,4
 צפרייה,4
 צפרייה,4
 צפרייה,4
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 תל אביב -יפו,5
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 נתניה,4
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 צפת,2
 קבוצת יבנה,4
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדומים,7
 קדימה,4
 קדימה,4
 קדימה,4
 קדימה,4
 קדרון,4
 קיסריה,3
 קיסריה,3
 קלע,2
 קצרין,2
 קצרין,2
 קצרין,2
 קצרין,2
 קצרין,2
 קצרין,2
 קצרין,2
 קריות,3
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קרית אונו,5
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית ארבע,7
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 שדרות,6
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית אתא,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית ביאליק,3
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
 קריית גת,6
קריית חיים,3
קריית חיים,3
קריית חיים,3
קריית חיים,3
קריית חיים,3
קריית חיים,3
קריית חיים,3
 קריית טבעון,3
 קריית טבעון,3
 קריית טבעון,3
 קריית טבעון,3
 קריית טבעון,3
 קריית טבעון,3
 קריית טבעון,3
 קריית טבעון,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 קריית ים,3
 נשר,3
 קריית ים,3
 קריית ים,3
 קריית יערים,1
 קריית יערים,1
 קריית יערים,1
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מוצקין,3
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית מלאכי,6
 קריית נטפים,7
 קריית נטפים,7
 קריית נטפים,7
 מודיעין עילית,7
 מודיעין עילית,7
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית עקרון,4
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמואל,3
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קריית שמונה,2
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קרני שומרון,7
 קשת,2
 קשת,2
 ראש הנקרה,2
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 עפולה,2
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש העין,4
 ראש פינה,2
 ראש פינה,2
 ראש פינה,2
 ראש פינה,2
 ראש צורים,7
 ראש צורים,7
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 לוד,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 ראשון לציון,4
 רבבה,7
 רבבה,7
 רבבה,7
 רחוב,2
 רחוב,2
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחובות,4
 רחלים,7
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רכסים,3
 רמות השבים,4
 רמות השבים,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 רמלה,4
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 רמת גן,5
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 בית שמש,1
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 בני ברק,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 ירושלים,1
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת גן,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת השרון,5
 רמת ישי,2
 רמת ישי,2
 רמת ישי,2
 רמת ישי,2
 רמת מגשימים,2
 רמת מגשימים,2
 אור יהודה,5
 אור יהודה,5
 רמת רזיאל,1
 מודיעין,4
 מודיעין,4
 מודיעין,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רעננה,4
 רתמים,6
 שאר ישוב,2
 שבות רחל,7
 שבות רחל,7
 שבי דרום,6
 שבי שומרון,7
 שבי שומרון,7
 שבי שומרון,7
 שבי שומרון,7
 שיבולים,6
 שדה אילן,2
 שדה אליהו,2
 שדה אליעזר,2
 שדה ורבורג,4
 שדה יעקב,2
 שדה נחמיה,2
 שדה נחמיה,2
 שדה עוזיהו,6
 שדה עוזיהו,6
 שדה עוזיהו,6
 שדי תרומות,2
 שדמות מחולה,7
 שדמות מחולה,7
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שדרות,6
 שואבה,1
 שובה,6
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שוהם,4
 שומרייה,6
 שוקדה,6
 שוקדה,6
 שורש,1
 שחר,6
 שחר,6
 שילה,7
 שילה,7
 שילה,7
 שילה,7
 שילה,7
 שילה,7
 שמשית,2
 שלוחות,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שלומי,2
 שעלבים,4
 שעלבים,4
 שעלבים,4
 שערי תקווה,4
 שערי תקווה,4
 שערי תקווה,4
 שערי תקווה,4
 שערי תקווה,4
 שערי תקווה,4
 שערי תקווה,4
 שפיים,4
 שפיר,6
 שפיר,6
 שקף,6
 שקף,6
 שקף,6
 שתולה,2
 שתולים,6
 שתולים,6
 תושייה,6
 תירוש,1
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 ירושלים,1
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
